ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic
ENSG00000243704	RN7SL105P	0.0164757561191522	0.0261526270601139	0.476585432344532	-0.0373578787377721	nonsig	0.704620176163243	0.855008062802351	0.504535954106817	-0.00826903793808028	0.00908149960426033	0.0214206816807215	0.525410606124983	0.0294451953102426	nonsig	nonsig
ENSG00000068079	IFI35	0.016486386227371	0.0261604517280102	0.477224169958094	-0.0261253270984	nonsig	0.756522925409404	0.886854301394708	0.49310712856317	-0.0152579725918591	0.191310583811705	0.281025694338	0.510990411715552	0.00911280549829079	nonsig	nonsig
ENSG00000157540	DYRK1A	0.016564951436115	0.0262760325407299	0.536915230167435	0.0900297374614292	nonsig	0.191025980456698	0.416247969760583	0.475207897896562	-0.0428888642208822	0.00070136406625878	0.00221511335172852	0.445553084916038	-0.13312204310917	nonsig	nonsig
ENSG00000102580	DNAJC3	0.0167691377789416	0.0265907302237605	0.530898733936462	0.072568779104393	nonsig	0.48106045614732	0.700273871682829	0.514363854671588	0.0234217820918384	0.343397871626277	0.444402942158202	0.483733907402949	-0.0460641041185329	nonsig	nonsig
ENSG00000170638	TRABD	0.0169277720358685	0.0268330037556479	0.526980720584786	0.0651368955539801	nonsig	0.171240696359348	0.389793430353693	0.521012140347756	0.0279792164666961	0.543458315351838	0.636044429775461	0.487236865088919	-0.0390381060392852	nonsig	nonsig
ENSG00000139168	ZCRB1	0.0170050621939744	0.0269390859257775	0.47420165723089	-0.0464592150714775	nonsig	0.112566963883738	0.299973823144905	0.52754925067817	0.0217439744125875	3.54484092661547e-05	0.000153900425848992	0.550075299427347	0.0678370891006395	nonsig	nonsig
ENSG00000159459	UBR1	0.0170064353730611	0.0269390859257775	0.481590726100436	-0.0302347523022421	nonsig	0.0469014058972949	0.166201198195124	0.473473562502779	-0.0430153419461037	0.869348909807319	0.908003478950616	0.49979935889265	-0.00832281169582456	nonsig	nonsig
ENSG00000164880	INTS1	0.0170273146646916	0.0269628526557176	0.481641444719875	-0.0247840167624813	nonsig	0.233591552457624	0.4676534015469	0.482501000578112	-0.0333928615605604	0.535473793282165	0.629931536166088	0.504602943050972	-0.00678448986339943	nonsig	nonsig
ENSG00000178719	GRINA	0.0170642342143649	0.0270119940702727	0.53241870756278	0.0702757452822889	nonsig	0.191658728455321	0.416979953549307	0.529928403077334	0.0526796529843995	0.958010542708466	0.972419902784594	0.497589946228183	-0.0165887493097975	nonsig	nonsig
ENSG00000107581	EIF3A	0.0171701530487059	0.0271702870139695	0.532730944063703	0.0459371469861131	nonsig	0.547082502210694	0.752792084751087	0.515875839373861	0.0350753794792829	0.530108961750719	0.624562265846996	0.493015328980602	0.00460171337546848	nonsig	nonsig
ENSG00000165525	NEMF	0.0172384090576267	0.0272688931973282	0.472585001236266	-0.0402131792919668	nonsig	0.47318296886722	0.693297600849948	0.486614488371059	-0.0150779084257328	0.14851516759203	0.229473435717113	0.517731952922515	0.0236387444427929	nonsig	nonsig
ENSG00000181852	RNF41	0.0174079110429068	0.027527534037181	0.480864815859712	-0.0179756256858888	nonsig	0.689843590974229	0.847348029705765	0.494285587228176	-0.00512469356964485	0.21854086411334	0.311842047704016	0.512286317220672	0.00921873843573872	nonsig	nonsig
ENSG00000205220	PSMB10	0.0174559561751634	0.0275849075936218	0.483373802565094	-0.0131357940081037	nonsig	0.911475560940012	0.963992014093965	0.504447013830213	0.0172879562515329	0.031624057584431	0.0620448055814254	0.519797376086413	0.0305183098132933	nonsig	nonsig
ENSG00000185340	GAS2L1	0.0174562152215903	0.0275849075936218	0.522989799217665	0.0464760940930406	nonsig	0.622855214277989	0.806093290070581	0.50709298705919	0.0183988582012182	0.213239114697169	0.306180944100534	0.487945010173684	-0.0294085252936047	nonsig	nonsig
ENSG00000155368	DBI	0.0176514478957133	0.0278838190683058	0.531786309776648	0.072485644896922	nonsig	0.464475997540273	0.687281904618706	0.486236492195491	-0.0235700809239617	0.0385585530083347	0.0736657784160066	0.464288243375303	-0.0865495254842296	nonsig	nonsig
ENSG00000110200	ANAPC15	0.0177895403728476	0.0280922920753606	0.524771290725466	0.0557593168613939	nonsig	0.168476439827716	0.385735620088072	0.524102814959755	0.0442075236787292	0.961926771655821	0.974893835695897	0.499010957364945	-0.00946018119791985	nonsig	nonsig
ENSG00000159086	PAXBP1	0.0177960231305158	0.0280928621073055	0.473577184229045	-0.0395522185793196	nonsig	0.236824969876835	0.472547249005234	0.475030017343354	-0.0386995700059922	0.662833124860608	0.742431342442111	0.505667521161736	-0.00350602190363431	nonsig	nonsig
ENSG00000160013	PTGIR	0.0180567303241976	0.0284946132935842	0.520163821140789	0.0494471450625827	nonsig	1.94619695120223e-06	4.8016654887457e-05	0.577289100369102	0.137269784576617	9.81624873839292e-06	4.75678621546833e-05	0.551824417786716	0.0891636398870707	nonsig	nonsig
ENSG00000142347	MYO1F	0.0181671776619312	0.0286590506327268	0.462260592266678	-0.101784897982903	nonsig	0.000195726810045844	0.00242099819757514	0.407679992884778	-0.240730238818005	0.00106935139521154	0.00322209688287969	0.441681891785989	-0.133487881826499	nonsig	nonsig
ENSG00000122033	MTIF3	0.0182235562684134	0.0287381098679551	0.480200718936431	-0.022312757200607	nonsig	0.0939824706154935	0.265420128869747	0.471917107662205	-0.0235821252270324	0.879952841506452	0.916709100947357	0.499749788736716	0.00288353564180182	nonsig	nonsig
ENSG00000161813	LARP4	0.0182586930711952	0.0287836284794623	0.483422936227676	-0.0194644563438347	nonsig	0.531275101611041	0.741044363606913	0.497442967047628	-9.54053155252687e-05	0.0260462956437616	0.0525160152500975	0.520432346179085	0.022440175391707	nonsig	nonsig
ENSG00000185896	LAMP1	0.0182923285373943	0.0288267498825901	0.529396194835577	0.079414566706661	nonsig	0.0938190459893211	0.265420128869747	0.465824698714813	-0.0553613719861014	0.000217515820434127	0.000790950950849611	0.444493227772506	-0.13213817514089	nonsig	nonsig
ENSG00000169032	MAP2K1	0.0183352152932836	0.0288844157160584	0.477729771195628	-0.0376508558404049	nonsig	0.0246518857173646	0.107220759617523	0.460577222395162	-0.0433033982159948	0.926554425182482	0.951646879400718	0.498987352528786	-0.0018961437043824	nonsig	nonsig
ENSG00000119139	TJP2	0.0184110586285803	0.0289939423632653	0.526603500852707	0.0793136336046064	nonsig	0.228348315482497	0.462032812940555	0.481544892604616	-0.0340870565446382	0.000291448264609075	0.0010248705642077	0.456295645851922	-0.117879692712563	nonsig	nonsig
ENSG00000204131	NHSL2	0.0184444598935585	0.0290365785425523	0.524669853486588	0.0581761177598041	nonsig	0.488097034842794	0.706516694500456	0.490060924089474	-0.0283086045009017	0.00254071781965319	0.00708344718978644	0.465246599723351	-0.0861748776755177	nonsig	nonsig
ENSG00000072609	CHFR	0.0186818827898128	0.0294002606729942	0.476900838759169	-0.0406119157558644	nonsig	0.449751087565221	0.679622742144254	0.514941966469516	0.018276392719754	0.000619491240979115	0.00198475502480932	0.542193644633913	0.0631253279041924	nonsig	nonsig
ENSG00000157014	TATDN2	0.0186919489644875	0.0294060177572963	0.519775506710707	0.0379809443860115	nonsig	0.37020831488429	0.613981191544636	0.492173255658825	-0.0134180815175461	0.00870284531711535	0.0206409309326976	0.476406966259247	-0.050333968544329	nonsig	nonsig
ENSG00000185418	TARSL2	0.0187183106726541	0.0294299618588853	0.480316420787026	-0.0200641691541411	nonsig	0.472628250580854	0.693157891312093	0.490238804642682	-0.00984869077499121	0.183768428038193	0.271886637551905	0.512619145410512	0.0128453248202906	nonsig	nonsig
ENSG00000165699	TSC1	0.0187209829303993	0.0294299618588853	0.520686856903755	0.0410453461389606	nonsig	0.290706307181209	0.530578279660344	0.51983368168275	0.033450234407632	0.629863226056103	0.712458058755596	0.504798863191091	-0.00265742740403328	nonsig	nonsig
ENSG00000005302	MSL3	0.0187264085046732	0.0294299618588853	0.529142601738381	0.0673393538932796	nonsig	0.19063785021633	0.41579709821423	0.47516342775826	-0.0524152032757375	0.000521173449857252	0.00171200068818535	0.45119936172523	-0.115444773679018	nonsig	nonsig
ENSG00000113658	SMAD5	0.018825625058287	0.0295757594633615	0.479825084161209	-0.0331788381758263	nonsig	0.226720594123616	0.459752897230789	0.481900653711033	-0.0343425978628185	0.434660081217942	0.535334168735678	0.508738510346	0.00249543377583647	nonsig	nonsig
ENSG00000153561	RMND5A	0.0188440918825084	0.0295946398524405	0.472738742051441	-0.0421216945759035	nonsig	0.968515496102829	0.991815172216591	0.501934451016143	-0.00297898012872853	0.0450372278549004	0.0842199831402356	0.526973246278698	0.0357445225422706	nonsig	nonsig
ENSG00000173451	THAP2	0.0188821287888144	0.0296442316154189	0.53010308559401	0.0885763569903946	nonsig	0.0560932192020099	0.189412643795455	0.53152932805621	0.0606446257298308	0.966932631802034	0.978573135939583	0.496305843141143	-0.0368665958380669	nonsig	nonsig
ENSG00000175104	TRAF6	0.0188909496294385	0.0296479370210305	0.480982102667165	-0.0240123503963549	nonsig	0.493884668753584	0.711820585713002	0.488148708142482	-0.0284622365915408	0.523367734393643	0.618366254668493	0.504064752786551	-0.00785016319638752	nonsig	nonsig
ENSG00000130150	MOSPD2	0.0189197391683642	0.0296829685619225	0.478962867630743	-0.0296493298733844	nonsig	0.304626847007765	0.545891994053577	0.481100191221595	-0.0438156311937452	0.794815204152236	0.850055042479888	0.500696342666686	-0.0125800563712738	nonsig	nonsig
ENSG00000118518	RNF146	0.0190146522365227	0.0298216811734117	0.481975870616802	-0.0166645013665894	nonsig	0.417522243546493	0.653417571897262	0.488548939387202	-0.0189314954110585	0.206976034896574	0.298965383739496	0.511755208407098	1.86004929857809e-05	nonsig	nonsig
ENSG00000140391	TSPAN3	0.0190888493408804	0.0299278201658013	0.482942694299861	-0.0146433206890248	nonsig	0.851470322845357	0.933701032987286	0.504069017654645	0.018552035410203	0.0277330484276809	0.0554540127383999	0.522932098328305	0.0261256530453883	nonsig	nonsig
ENSG00000158604	TMED4	0.0194526344127562	0.030483826818352	0.472553302099117	-0.051878364369865	nonsig	0.114877842412687	0.303215059370273	0.469360074709832	-0.0557899824962808	0.735919559416986	0.8035057954234	0.506533818648765	-0.00247733267805895	nonsig	nonsig
ENSG00000175309	PHYKPL	0.0194581935737883	0.030483826818352	0.4749988905302	-0.033392900007579	nonsig	0.440473088474329	0.671092630480974	0.515720193889803	0.0306314075681261	0.000724876060686817	0.00228308595915704	0.542479263151434	0.0639950461041167	nonsig	nonsig
ENSG00000166024	R3HCC1L	0.019463415249024	0.030483826818352	0.476682114712838	-0.0349723140555461	nonsig	0.0869578311050704	0.2544958462635	0.472384044114377	-0.0495451239819764	0.808955037165294	0.860782407140908	0.49866396627341	-0.014141153658201	nonsig	nonsig
ENSG00000240972	MIF	0.0195170365804305	0.0305573800298859	0.478702934706117	-0.0314648316783013	nonsig	0.945397950818753	0.979993493631637	0.501912215946992	0.00129516768629391	0.00891452259857833	0.0210652647810896	0.527686112330694	0.0350605539838197	nonsig	nonsig
ENSG00000124766	SOX4	0.0196499054683542	0.0307549168466158	0.479262424476806	-0.0380993609766716	nonsig	0.111976645402969	0.298971937079501	0.474563080891182	-0.0563721192211818	0.904374887010507	0.93449584737244	0.500014162901695	-0.0196828090152909	nonsig	nonsig
ENSG00000140319	SRP14	0.0196623197129325	0.0307638544707287	0.464319451224538	-0.112832314304353	nonsig	0.140204313053999	0.343328491251229	0.529550406901765	0.0447349197900945	0.000518243326566905	0.00170481621907923	0.553703362744959	0.15867201938452	nonsig	nonsig
ENSG00000172366	MCRIP2	0.0196908336338361	0.0307930466475979	0.479546131754294	-0.0355087168767936	nonsig	0.750107038513227	0.884395752617	0.496531329212434	-0.0122556426016433	0.0645591470139812	0.114166445336092	0.521253794477412	0.0230876478121805	nonsig	nonsig
ENSG00000105397	TYK2	0.0196943978885813	0.0307930466475979	0.525131075932113	0.0584656472491093	nonsig	0.601941599773708	0.793261789948289	0.508493796415707	0.014147436166581	0.262362507698142	0.360108801973723	0.484722950038004	-0.04326266181926	nonsig	nonsig
ENSG00000145191	EIF2B5	0.0199467916153546	0.0311770526985225	0.483628980619148	-0.0249076806627635	nonsig	0.505372706927724	0.720010975501809	0.491995375105617	-0.0132471743571325	0.307668962667628	0.408061523029406	0.508913186133575	0.00869072554063537	nonsig	nonsig
ENSG00000148908	RGS10	0.0199963304216719	0.0312438407575936	0.523531854462921	0.0594796766243001	nonsig	1.75724289386067e-05	0.000323854925298257	0.590963667897007	0.163829481438076	0.00105583843315575	0.00318347080798406	0.551333437194612	0.107453182748585	nonsig	nonsig
ENSG00000128563	PRKRIP1	0.0200288231572578	0.0312839582943009	0.481633519935587	-0.0234849276625331	nonsig	0.473932136384024	0.693297600849948	0.490327744919287	-0.00258750530765811	0.17083509618031	0.256280567627147	0.515546145094207	0.0227371858542819	nonsig	nonsig
ENSG00000065911	MTHFD2	0.0202107331205809	0.0315573508983824	0.473943309263122	-0.0383033364883	nonsig	0.498386554999713	0.714940888056794	0.51878863343265	0.0552564271855456	0.00018058493596586	0.000668849290675814	0.554890686003748	0.0971465298055131	nonsig	nonsig
ENSG00000144455	SUMF1	0.0202584574887126	0.0316046779648324	0.517115949103865	0.0349601975201333	nonsig	0.0253804167172445	0.109671122707566	0.524769867034287	0.0216547855963789	0.897559310005698	0.929774192689875	0.497882646196553	-0.0138270143067706	nonsig	nonsig
ENSG00000186577	SMIM29	0.0202609905347799	0.0316046779648324	0.518569354542169	0.0419034449526044	nonsig	0.931860037009126	0.973873963874047	0.499977764930849	-0.00146454721281101	0.0843022447216601	0.143335680262208	0.484095061396179	-0.0401540277681492	nonsig	nonsig
ENSG00000127948	POR	0.0202617046355495	0.0316046779648324	0.482348335478308	-0.0167120846282829	nonsig	0.580505945465631	0.776433046849835	0.511673411304309	0.0357791665967362	0.00493729537334671	0.012531663975823	0.528899400909258	0.0487281604827419	nonsig	nonsig
ENSG00000109083	IFT20	0.0206197031153866	0.0321521636413555	0.529865342065389	0.0684791972478106	nonsig	0.427830953073983	0.661441161131058	0.492306666073731	-0.00795627233008116	0.0320831964911271	0.0627577956938542	0.472235991709982	-0.0721864870255624	nonsig	nonsig
ENSG00000113240	CLK4	0.020680671292769	0.0322362773649853	0.47269594821629	-0.039958149771112	nonsig	0.0044816517510831	0.0308340328121744	0.449993329479255	-0.0775709994156116	0.329792954319788	0.429827603568437	0.489488766458472	-0.0314814735763498	nonsig	nonsig
ENSG00000057657	PRDM1	0.0207101440807569	0.0322712567696412	0.523844090963844	0.0663844917931852	nonsig	0.00372989723076496	0.0268283673855492	0.554475919420109	0.135670827691131	0.00961865068752644	0.0225204020433974	0.530936498269766	0.0729276635947234	nonsig	nonsig
ENSG00000172292	CERS6	0.0207624941157893	0.0323397362011314	0.527392809367729	0.061232299766084	nonsig	0.885679136366852	0.950854821088266	0.500155645484057	0.0185087054853689	0.0908367072039117	0.152580398740392	0.480988664957677	-0.0424807910097367	nonsig	nonsig
ENSG00000236287	ZBED5	0.0207681853529602	0.0323397362011314	0.474176297921171	-0.0429659906507043	nonsig	0.531278264603779	0.741044363606913	0.491684084137502	-0.00610186754298839	0.175583368792895	0.262118438318346	0.519171847928203	0.0325732469060597	nonsig	nonsig
ENSG00000038382	TRIO	0.020779990937352	0.0323471432874858	0.523095991327116	0.061071540181587	nonsig	0.340196600065652	0.58448603433219	0.516120425134522	0.0277082039473471	0.419918675358182	0.521056957852492	0.492205683100354	-0.0340473944366641	nonsig	nonsig
ENSG00000129197	RPAIN	0.020839210645888	0.0324283274513326	0.476672604971693	-0.0370011353818561	nonsig	0.696627756354983	0.850898262952626	0.497732022946591	0.011441832744853	0.00560002102807099	0.0140428942611026	0.53542377762356	0.0533528553467036	nonsig	nonsig
ENSG00000170906	NDUFA3	0.0210142407824938	0.0326896104918183	0.469159909467264	-0.0715639808610172	nonsig	0.977660608374204	0.99478592723486	0.500822697558589	0.015943335546169	0.0140307163416426	0.0311952312460261	0.538749699038339	0.0891110030223885	nonsig	nonsig
ENSG00000160211	G6PD	0.0210681111764667	0.0327623050453425	0.528616396061699	0.0581816730589857	nonsig	0.909740999728268	0.962971922655544	0.500311290968115	0.00316396999185843	0.1468927901096	0.227196162390615	0.481833718092163	-0.0505419740848684	nonsig	nonsig
ENSG00000108587	GOSR1	0.0211360019684639	0.03285674560748	0.476342933945338	-0.0209271599286976	nonsig	0.332520735460357	0.576042904880173	0.480477609285365	-0.0313058757681435	0.682267308147341	0.759748769009499	0.502277866689327	-0.0102638363015594	nonsig	nonsig
ENSG00000122068	FYTTD1	0.021162223385865	0.0328863674628292	0.471744974101805	-0.042334261588227	nonsig	0.302088777885128	0.542577456639863	0.48245653043981	-0.0204072865808883	0.290972298593464	0.391345802533824	0.514998512895322	0.0223306925471204	nonsig	nonsig
ENSG00000073910	FRY	0.0211807827536919	0.0329040663699025	0.481563781833859	-0.00584107631653506	nonsig	0.138542332885669	0.340895852875248	0.472695335082492	-0.035009668659848	0.626761236900834	0.709648980048834	0.490669008266414	-0.0321942152818995	nonsig	nonsig
ENSG00000009954	BAZ1B	0.0212586567199522	0.0330138665610358	0.476243081663317	-0.0412950401645119	nonsig	0.192942873146304	0.418240361298246	0.525370213901365	0.0500262895851417	1.11451529936277e-05	5.35550859557669e-05	0.55191411616412	0.0925803967321246	nonsig	nonsig
ENSG00000074603	DPP8	0.0213402814471602	0.0331294152777463	0.47560117413604	-0.0391029293084554	nonsig	0.3285860605561	0.571299630448459	0.484457686663405	-0.0220687069786414	0.285103438908517	0.384466553379719	0.513270638888495	0.0174165282919005	nonsig	nonsig
