gene	CD16neg_CD16pos_logFC	CD16neg_CD16pos_AUC	CD16neg_CD16pos_pval	CD16neg_CD16pos_fdr	color	ens
CREB1	-0.0338889981906313	0.483492655512032	3.66477475692853e-05	6.52447050896615e-05	nonsig	ENSG00000118260
ZNF330	-0.0260685267619164	0.484293314421005	3.67891091340524e-05	6.54758549469147e-05	nonsig	ENSG00000109445
TRIM52	-0.0288779796483194	0.483367282689807	3.6845829765711e-05	6.55562664888833e-05	nonsig	ENSG00000183718
NR4A2	0.053213868507424	0.516199001366147	3.78321232280438e-05	6.72900100371061e-05	nonsig	ENSG00000153234
TROVE2	-0.0215101012067628	0.485106001718826	3.79454833507686e-05	6.74705135886436e-05	nonsig	ENSG00000116747
MGLL	0.0713614662989312	0.51850239927805	3.83900924600893e-05	6.82397106588759e-05	nonsig	ENSG00000074416
MPST	0.0336633942660754	0.515724805267324	3.84180201449244e-05	6.82679926316282e-05	nonsig	ENSG00000128309
MPP7	0.0479381293156611	0.516320827355764	3.84489771384269e-05	6.83016382499697e-05	nonsig	ENSG00000150054
PIK3CD	-0.0191590036582161	0.487180667479971	3.92937068470755e-05	6.97804153167353e-05	nonsig	ENSG00000171608
SCYL3	-0.0230262032354719	0.485831675960139	3.9461580368861e-05	7.00566368985935e-05	nonsig	ENSG00000000457
TMEM243	-0.0295158427776949	0.48336932597381	3.98061638717293e-05	7.06463033287392e-05	nonsig	ENSG00000135185
DDX60	-0.0288913364892142	0.483558079152659	4.02546776330275e-05	7.14199948885788e-05	nonsig	ENSG00000137628
AGA	-0.027871309803457	0.484721825773722	4.05949068827104e-05	7.20011445521941e-05	nonsig	ENSG00000038002
MTMR9	-0.0235175605613909	0.483846721932487	4.09815669795522e-05	7.26642578061286e-05	nonsig	ENSG00000104643
LBR	0.0487930755244055	0.516885159265892	4.11664831531032e-05	7.29693575016472e-05	nonsig	ENSG00000143815
SPOPL	-0.0251445465939996	0.484127808416757	4.1496978592243e-05	7.35322318722809e-05	nonsig	ENSG00000144228
TMEM55B	0.0371043572336142	0.516269513940517	4.20034879122185e-05	7.44065527999107e-05	nonsig	ENSG00000165782
KATNBL1	-0.0257512154473514	0.484350873345846	4.23760417281159e-05	7.50214888054004e-05	nonsig	ENSG00000134152
RTP4	-0.0433070681789103	0.484728071283317	4.23770388270604e-05	7.50214888054004e-05	nonsig	ENSG00000136514
FYTTD1	-0.00683586119222945	0.486270133865173	4.35790786784773e-05	7.71254660350248e-05	nonsig	ENSG00000122068
U62317.5	-0.0270821268907203	0.484706636077549	4.55606198790596e-05	8.06072505552594e-05	nonsig	ENSG00000273272
CD2AP	-0.0253086048970663	0.483964307143984	4.59256517300151e-05	8.12116945101844e-05	nonsig	ENSG00000198087
RAB20	0.0483208200837157	0.516514476705714	4.59308527479709e-05	8.12116945101844e-05	nonsig	ENSG00000139832
RAB3GAP1	-0.0327696254701797	0.48215542251335	4.71230549237042e-05	8.32937383390054e-05	nonsig	ENSG00000115839
UNKL	0.0366469129353766	0.516938361755028	4.74384080119207e-05	8.38250687140658e-05	nonsig	ENSG00000059145
DCAF6	-0.0260618402717625	0.484679842070339	4.77311257976705e-05	8.43160838484348e-05	nonsig	ENSG00000143164
XIAP	0.0244185535500293	0.51342684326192	4.79334228706287e-05	8.4647116981051e-05	nonsig	ENSG00000101966
UBL7	-0.0265123639170532	0.484240574562209	4.81879950998812e-05	8.50702300069686e-05	nonsig	ENSG00000138629
SOGA1	0.0331448817406352	0.515611537939003	4.8593564093296e-05	8.57437736874953e-05	nonsig	ENSG00000149639
NUDCD2	-0.0273546684550421	0.484554893325925	4.8599709782386e-05	8.57437736874953e-05	nonsig	ENSG00000170584
COIL	-0.0249685926967432	0.48424712849203	4.86499333422669e-05	8.58057346530327e-05	nonsig	ENSG00000121058
HMGB2	-0.0117733367940863	0.484716929602621	4.9150881324107e-05	8.66623702055406e-05	nonsig	ENSG00000164104
ZNF467	0.0377792072973412	0.516193604012177	4.92092942585116e-05	8.67384426567186e-05	nonsig	ENSG00000181444
AC006141.1	-0.0294192609947337	0.48498533230506	4.94676927195934e-05	8.71668617679933e-05	nonsig	ENSG00000264895
PLEKHO1	0.0265472589601648	0.512183986852663	4.98899056388621e-05	8.78835826153102e-05	nonsig	ENSG00000023902
C19orf60	-0.0223697833415856	0.487087486018926	5.00155004564813e-05	8.80775133581123e-05	nonsig	ENSG00000006015
ZNF366	0.0295618838462322	0.514158763012828	5.00459042103185e-05	8.81037439785619e-05	nonsig	ENSG00000178175
MAP2K1	0.0451083569992306	0.517168481796807	5.12614021023922e-05	9.02156212341047e-05	nonsig	ENSG00000169032
FAM168A	-0.0268664480632503	0.484660141728347	5.24596795109547e-05	9.22958932492207e-05	nonsig	ENSG00000054965
GSTO2	0.0528476404011656	0.515848019147961	5.284492639143e-05	9.29448999472798e-05	nonsig	ENSG00000065621
VPS50	-0.0278112989317859	0.484643487036095	5.5027382914482e-05	9.67535011876114e-05	nonsig	ENSG00000004766
KIF2A	-0.0299638729981205	0.483723122526566	5.55935521681485e-05	9.77187406767486e-05	nonsig	ENSG00000068796
ZYG11B	-0.0219121146168173	0.484091916012854	5.575225103488e-05	9.79569286034719e-05	nonsig	ENSG00000162378
GGH	0.0325248286435915	0.515050714308956	5.57635464009203e-05	9.79569286034719e-05	nonsig	ENSG00000137563
AGPAT4	0.0391831039312205	0.515730279726351	5.66955946853523e-05	9.95634230007687e-05	nonsig	ENSG00000026652
DYNLT1	-0.0890937914408879	0.478764110803668	5.70107511855471e-05	0.000100085932473762	nonsig	ENSG00000146425
DERL1	-0.0426763969242034	0.48267788637768	5.74868735446597e-05	0.000100890617425768	nonsig	ENSG00000136986
PLD1	0.0381783886678015	0.514833740679348	5.84143313774848e-05	0.000102486663544006	nonsig	ENSG00000075651
UBA6	0.0670580630062258	0.519144260322709	5.88090721279061e-05	0.000103147372262622	nonsig	ENSG00000033178
ZBTB33	0.0356795954049983	0.515526645271556	5.89881423188012e-05	0.000103429517442318	nonsig	ENSG00000177485
GADD45A	0.0541643016630917	0.516436060863031	5.91168907176828e-05	0.000103623281754753	nonsig	ENSG00000116717
CHRNB1	-0.0265158528497721	0.485369276934994	5.98317493218899e-05	0.000104843975292306	nonsig	ENSG00000170175
TMEM91	0.032893698892731	0.51444756000277	6.00515828687348e-05	0.000105196744457996	nonsig	ENSG00000142046
STAT5B	-0.0238731754588054	0.483914959907684	6.02413681991838e-05	0.000105496674703934	nonsig	ENSG00000173757
LUC7L	0.0411839946076591	0.515889463115948	6.03400150055251e-05	0.000105636864482708	nonsig	ENSG00000007392
BX284668.5	-0.0240779981574958	0.485685060694788	6.08596907748888e-05	0.000106513833423334	nonsig	ENSG00000238142
G6PD	0.0583443065077065	0.517049547246817	6.2142520712678e-05	0.000108725488194864	nonsig	ENSG00000160211
UQCRC2	0.0381716002047425	0.514522004935032	6.21947152727285e-05	0.000108783305869572	nonsig	ENSG00000140740
RAF1	0.0440252428351773	0.515042579725472	6.33547698927345e-05	0.000110778223379694	nonsig	ENSG00000132155
RPARP-AS1	0.0388998920580601	0.515020412021665	6.37245854861658e-05	0.000111390575429818	nonsig	ENSG00000269609
KARS	-0.0362926678036274	0.48367955816952	6.42187287834537e-05	0.000112219808741557	nonsig	ENSG00000065427
GUCY1A3	-0.0346382659738521	0.489113999672149	6.53775807220992e-05	0.000114209728192572	nonsig	ENSG00000164116
KLF12	-0.0243329169013503	0.488244524500055	6.59202503321035e-05	0.000115122330813612	nonsig	ENSG00000118922
SLC22A15	0.0372835722761158	0.515343366551734	6.59779389184096e-05	0.000115187667792097	nonsig	ENSG00000163393
INPP5A	0.0312548504156108	0.516144372433462	6.62919104953855e-05	0.000115700259147246	nonsig	ENSG00000068383
TEX261	-0.025399970480506	0.485108931710981	6.67214098361621e-05	0.000116414106043992	nonsig	ENSG00000144043
SESN1	-0.0229717998009946	0.485929213856889	6.69975701139164e-05	0.00011686005398132	nonsig	ENSG00000080546
KLHL2	-0.020565889782304	0.485941357903322	6.70800890102831e-05	0.000116968074176617	nonsig	ENSG00000109466
PAPD7	0.0466937708460855	0.516170202627463	6.7627112289561e-05	0.000117885739465172	nonsig	ENSG00000112941
FAM217B	-0.0229793128748104	0.486654541125447	6.82438476359257e-05	0.000118924324668618	nonsig	ENSG00000196227
MAFB	-0.0421037876662465	0.486766690430445	6.84969540099755e-05	0.000119328793538997	nonsig	ENSG00000204103
PIBF1	-0.026458471914397	0.485229793887389	6.85479944476855e-05	0.000119381102531362	nonsig	ENSG00000083535
CLEC4F	-0.0234832048853666	0.492520963708346	6.93206293987001e-05	0.000120689701383394	nonsig	ENSG00000152672
TMCC3	-0.0235473104467767	0.486004545497304	7.00805197783308e-05	0.000121975316440165	nonsig	ENSG00000057704
ATF6	-0.0253709413104308	0.48439096797534	7.02568324662285e-05	0.00012224473667401	nonsig	ENSG00000118217
AC091271.1	0.0380654531415273	0.514978197003112	7.03337460415448e-05	0.000122322384271759	nonsig	ENSG00000273702
ASXL1	0.0357952079670883	0.515462995047234	7.03445219883535e-05	0.000122322384271759	nonsig	ENSG00000171456
DDI2	0.0422036360068356	0.516401941875432	7.04093512800834e-05	0.000122397651353168	nonsig	ENSG00000197312
DDRGK1	-0.0277409437615788	0.485054803961164	7.07537883730061e-05	0.000122958786095763	nonsig	ENSG00000198171
SETDB1	-0.0227272521273511	0.485114560380122	7.22492472376241e-05	0.000125519257968484	nonsig	ENSG00000143379
EML4	0.0229013205180501	0.513695515832058	7.26745605035627e-05	0.000126219559223705	nonsig	ENSG00000143924
RRP8	-0.024686678134893	0.48509910081625	7.31730294773253e-05	0.000127046448796053	nonsig	ENSG00000132275
MBNL3	-0.0223028445172022	0.487001899405967	7.34042510108352e-05	0.000127408967306005	nonsig	ENSG00000076770
DLGAP1-AS2	0.0389583972985434	0.51470655588829	7.5732450728624e-05	0.000131409912214207	nonsig	ENSG00000262001
HMGCL	-0.0203976123832427	0.485506832356181	7.5818291720762e-05	0.000131518691684167	nonsig	ENSG00000117305
RAB37	-0.0238534330400895	0.487662304216768	7.69024307280858e-05	0.00013335858027053	nonsig	ENSG00000172794
HARS	-0.0250839737709188	0.485221003910923	7.74490204370105e-05	0.000134265451663917	nonsig	ENSG00000170445
PRKCI	0.0337051665382396	0.515773689873284	7.87487313438986e-05	0.000136476980709179	nonsig	ENSG00000163558
LONP2	-0.0262550793010197	0.483964114381342	8.1338214634777e-05	0.000140921743623107	nonsig	ENSG00000102910
GCNT1	-0.0327132382120187	0.48615127642024	8.15795173666111e-05	0.000141296718951133	nonsig	ENSG00000187210
MPZL1	-0.0237027351993562	0.484320956583839	8.24215971159175e-05	0.000142711701681051	nonsig	ENSG00000197965
SPNS1	0.0317205710300243	0.515451776261481	8.27916697267285e-05	0.000143308798207662	nonsig	ENSG00000169682
AC073130.3	-0.0241122658548791	0.487192117580894	8.48308740771168e-05	0.000146793845760615	nonsig	ENSG00000279086
COX19	-0.0267750486008909	0.48411951962316	8.58228692142813e-05	0.00014846520097635	nonsig	ENSG00000240230
TMEM138	0.0372658276729089	0.515488632478593	8.69206483606309e-05	0.000150318478945736	nonsig	ENSG00000149483
FBXL5	0.00312509408171069	0.487110501878356	8.74211038241149e-05	0.000151137946081801	nonsig	ENSG00000118564
RPS25	-0.0605876760713882	0.483239558163351	8.7655806285641e-05	0.000151497607395414	nonsig	ENSG00000118181
SH2B2	-0.0299038281101569	0.485706573005612	8.78648005100664e-05	0.000151812631294917	nonsig	ENSG00000160999
PDPK1	0.0467179835087824	0.515516313193955	8.80082478497717e-05	0.000152014246285969	nonsig	ENSG00000140992
DEDD2	-0.0307376283356337	0.484358892271745	8.84653939878023e-05	0.000152757417399606	nonsig	ENSG00000160570
EHMT1	-0.0274484830513035	0.485236926105135	8.87694791801218e-05	0.000153235919544902	nonsig	ENSG00000181090
DCK	-0.0335821491631145	0.48484596491504	9.2037374883458e-05	0.000158828774821666	nonsig	ENSG00000156136
IFITM1	-0.0300655953122662	0.489278541863188	9.23251926281609e-05	0.000159277078445364	nonsig	ENSG00000185885
CTBP2	-0.0311044058984492	0.485475643360738	9.33675091889153e-05	0.000161026356922352	nonsig	ENSG00000175029
FAM210A	0.0328837701294092	0.516253013458379	9.40325819828566e-05	0.000162124157282127	nonsig	ENSG00000177150
GPAT4	0.031241691029585	0.515405898752733	9.75058198166982e-05	0.000168061457032361	nonsig	ENSG00000158669
RPS6KA2	0.0309030470386852	0.516668956686851	9.90153421094073e-05	0.0001706115130493	nonsig	ENSG00000071242
ZC3HAV1	-0.0232855607554316	0.485366501152952	0.000100663727947592	0.000173399223308148	nonsig	ENSG00000105939
EXOC6	-0.0251426209408068	0.484886599279931	0.000101940558111981	0.000175545410922754	nonsig	ENSG00000138190
FAM212B	-0.0263908052949472	0.486550102326121	0.000102451687130081	0.000176372131692724	nonsig	ENSG00000197852
CENPX	-0.024364753874553	0.486421491091513	0.000102495082028865	0.000176393384127835	nonsig	ENSG00000169689
AATBC	-0.0250659728676499	0.485135185982794	0.000102850100892624	0.000176950764134161	nonsig	ENSG00000215458
ATXN2	-0.0266712577503646	0.485101529625536	0.000104209441138806	0.000179235190768863	nonsig	ENSG00000204842
SNX27	-0.024553431381727	0.485424561260662	0.000105343794544816	0.000181131385232778	nonsig	ENSG00000143376
ATP6V0E1	-0.0489377731929822	0.48463515968997	0.000106088311400525	0.000182356337992853	nonsig	ENSG00000113732
ARFIP1	-0.0226986438013842	0.4850795932369	0.000106526255432753	0.000183053737783869	nonsig	ENSG00000164144
FRAT1	-0.0226902809984614	0.485516856013554	0.000106573893732293	0.000183080220832523	nonsig	ENSG00000165879
PLEKHA1	-0.0231519944049365	0.485449890271794	0.000107063130390796	0.000183865067639091	nonsig	ENSG00000107679
TMEM71	0.036513366681047	0.514199435930247	0.000107404325696648	0.000184395277812831	nonsig	ENSG00000165071
OSBPL2	-0.0222114246078058	0.485527033881041	0.000108918465459308	0.000186938308844208	nonsig	ENSG00000130703
MAN2A2	-0.0211823223137676	0.48446664658851	0.000111343495698557	0.000191042705848233	nonsig	ENSG00000196547
SWT1	0.0487924675812198	0.516556229093928	0.000111527409812872	0.000191300487665135	nonsig	ENSG00000116668
GSDMD	-0.0353850187591021	0.484677066288297	0.000112580767032507	0.000193049000154443	nonsig	ENSG00000104518
ELMO2	-0.0247996266179234	0.486319982284342	0.000112892512955917	0.000193508337423993	nonsig	ENSG00000062598
PFKFB3	0.0437334218253643	0.514644100792347	0.000112916764400728	0.000193508337423993	nonsig	ENSG00000170525
HDX	-0.026152531649099	0.486307645475267	0.000113282368590634	0.000194076337745293	nonsig	ENSG00000165259
ERF	0.0349151382945774	0.516291797301909	0.000113356271464137	0.000194144401021332	nonsig	ENSG00000105722
VPS16	-0.0262947559634256	0.486620345032792	0.00011629099118885	0.000199110645251312	nonsig	ENSG00000215305
C11orf57	-0.0270548635855388	0.485477609539684	0.000116938414497309	0.000200158822765656	nonsig	ENSG00000150776
GUCY1B3	-0.0241522142941472	0.490642684526665	0.000119638430440641	0.000204718651606409	nonsig	ENSG00000061918
TCOF1	-0.0255223984179368	0.485916183102303	0.000119793890634697	0.000204922942696692	nonsig	ENSG00000070814
TNFSF8	0.0378822007968343	0.514592054879061	0.000120732514855125	0.000206466410864528	nonsig	ENSG00000106952
DCTN6	-0.0210154299987855	0.484878927326788	0.000124262174522367	0.000212438583647778	nonsig	ENSG00000104671
INPP5K	-0.0251814970677065	0.485663779699133	0.000125063945423583	0.000213744968096082	nonsig	ENSG00000132376
NUDT16L1	-0.0253378178173807	0.486280273180132	0.000125798412705357	0.00021493557370801	nonsig	ENSG00000168101
SYNC	-0.0248367279560943	0.485680087418629	0.00012668781858291	0.000216390107447238	nonsig	ENSG00000162520
SECTM1	-0.0425871767678295	0.483556267183826	0.000129308693439845	0.000220800326850544	nonsig	ENSG00000141574
SPSB3	-0.0278783182066605	0.483733917234507	0.000129725152192954	0.000221444888704378	nonsig	ENSG00000162032
IRAK4	-0.0192648995128048	0.48662485567861	0.000133089346381891	0.00022711942829544	nonsig	ENSG00000198001
CBWD3	-0.0277045701636097	0.486003080501226	0.000133292886987233	0.000227398465758099	nonsig	ENSG00000196873
CAMKK2	-0.0238014362753863	0.485586019249432	0.000134240743517561	0.000228946761910317	nonsig	ENSG00000110931
NUP85	-0.0237851484903126	0.486585647757268	0.000135056295607945	0.000230268552025431	nonsig	ENSG00000125450
SLC37A1	-0.0240120307662097	0.486218897554983	0.000136093913026088	0.000231968052775639	nonsig	ENSG00000160190
PIEZO1	-0.027093634308515	0.485456636964257	0.000137315277026395	0.000233979630709943	nonsig	ENSG00000103335
FBXO21	-0.0248140780582844	0.486787316033118	0.000137890672431667	0.000234889628211185	nonsig	ENSG00000135108
DGAT1	-0.0240605129827031	0.485684173986635	0.000138361434624688	0.000235620896313804	nonsig	ENSG00000185000
MAP7D3	-0.0257548994864475	0.485473407314093	0.000143617456896598	0.000244498283676827	nonsig	ENSG00000129680
KDM1A	-0.0268508196854912	0.484446175195951	0.000144513606688045	0.000245950209585016	nonsig	ENSG00000004487
SEC31A	0.0354142779801106	0.51401064419887	0.000146250173640243	0.000248831157966524	nonsig	ENSG00000138674
EPHX1	0.0277140495225819	0.513602257265956	0.000146354931670704	0.00024893484036565	nonsig	ENSG00000143819
ADAMTSL4	-0.0283959377148504	0.485524990597038	0.000147627382459257	0.000251023992742005	nonsig	ENSG00000143382
KMT2E-AS1	0.0396540727047145	0.514882278312553	0.000149523517366857	0.000254172083231931	nonsig	ENSG00000239569
IFI6	-0.0539166468585247	0.482287233607812	0.000149830572787711	0.000254617853427158	nonsig	ENSG00000126709
CLCN3	-0.0193982564565034	0.485304200267123	0.000152166321188877	0.000258509829747013	nonsig	ENSG00000109572
NARF	-0.0228405412014552	0.485720336258237	0.000152483806779394	0.000258971750766438	nonsig	ENSG00000141562
ROCK1	0.0392314457522803	0.515416577803089	0.000153784223718423	0.000261102263880562	nonsig	ENSG00000067900
C20orf27	-0.0308768664657935	0.485845246450122	0.000154869928229405	0.000262867063720122	nonsig	ENSG00000101220
ENDOD1	-0.0427029331275114	0.487460481730805	0.000155490027964513	0.000263840755336439	nonsig	ENSG00000149218
ZNF75A	-0.0246642119564689	0.486063762180864	0.000156868828298393	0.000266100869980045	nonsig	ENSG00000162086
ANKHD1	0.0354618998654941	0.515287928015953	0.000157977682656924	0.000267901855275817	nonsig	ENSG00000131503
SIGIRR	-0.0198913901270596	0.487312594232017	0.000158292703955579	0.000268355968717292	nonsig	ENSG00000185187
USP33	-0.0216958762286227	0.486339489863692	0.000161139703278815	0.000273101030527132	nonsig	ENSG00000077254
EBAG9	-0.0285694005437239	0.48541943377439	0.000161242242303952	0.000273193313011856	nonsig	ENSG00000147654
LUZP1	-0.0193543966697885	0.487065665287874	0.000162476644742646	0.000275202688963319	nonsig	ENSG00000169641
FGD6	0.0349205832955693	0.514437073715056	0.000163518703382442	0.0002768851725531	nonsig	ENSG00000180263
TMEM87B	-0.0205582095268435	0.486073978600879	0.000164018488762927	0.000277648699243798	nonsig	ENSG00000153214
CD40	-0.070638112818382	0.483149306694461	0.000166230130730915	0.000281308719893455	nonsig	ENSG00000101017
NUP50-AS1	-0.0247466548970692	0.486440266172824	0.00016920093556925	0.000286250897846608	nonsig	ENSG00000226328
KCNMA1	-0.0346034224758445	0.489906215577411	0.000169614646070866	0.000286865377888834	nonsig	ENSG00000156113
SNRPF	-0.0206213019533517	0.486727983691972	0.000170733875545716	0.000288461067263737	nonsig	ENSG00000139343
GANC	-0.0240217517791487	0.486431746064057	0.000170734985182055	0.000288461067263737	nonsig	ENSG00000214013
C7orf50	-0.025596093706919	0.486795103643846	0.000170743345292268	0.000288461067263737	nonsig	ENSG00000146540
DNMBP	-0.0192631957736447	0.486992646799161	0.000170761233798266	0.000288461067263737	nonsig	ENSG00000107554
PM20D2	0.0500791289283777	0.515797438230754	0.000171411073025922	0.000289472742526832	nonsig	ENSG00000146281
DENND6A	-0.025611036476923	0.484752744901467	0.000172934118737205	0.000291958017398532	nonsig	ENSG00000174839
TSPYL2	0.0480521549598322	0.515889732983646	0.000173338416331396	0.00029255363730798	nonsig	ENSG00000184205
TSTD2	-0.0259875770870458	0.486463243479727	0.000175430086655293	0.000295995937715688	nonsig	ENSG00000136925
ZDHHC18	-0.0240518495647282	0.486663755179725	0.00017886860529552	0.000301708000796866	nonsig	ENSG00000204160
MAP3K3	-0.0205564743047897	0.485590337132608	0.000178947834063162	0.000301752046694218	nonsig	ENSG00000198909
ACAP1	0.0292911610266356	0.51298969614285	0.000180762435542399	0.00030472148258646	nonsig	ENSG00000072818
NEURL3	0.082052856541735	0.517799085503185	0.000181749097607874	0.000306293866363195	nonsig	ENSG00000163121
